evidence_id,disease_id,cluster_id,drug_id,drug_name,rank,tier,target,target_pathway,evidence_text,source_file,source_row_number,raw_json
imev_b16675879af70fab,RA,imcluster_7ae414dfb8488ade,CHEMBL4209441,SOFNOBRUTINIB,9,tier2_cross_model_supported,RA inflammatory kinase axis,,SOFNOBRUTINIB fits the lowest erosion burden cluster through RA inflammatory kinase axis; validate against RA radiographic progression cohorts.,RA_drug_linkage.csv,28,"{""best_model"": ""ExtraTrees"", ""best_rank"": ""9"", ""canonical_drug_id"": ""CHEMBL4209441"", ""cluster"": ""1"", ""cluster_drug_priority"": ""medium"", ""cluster_label"": ""lowest erosion burden"", ""cluster_mean_svdh_bone_erosion"": ""1.2191780821917808"", ""cluster_n_patients"": ""73"", ""cluster_n_wrist_images"": ""323"", ""drug_name"": ""SOFNOBRUTINIB"", ""hypothesis"": ""SOFNOBRUTINIB fits the lowest erosion burden cluster through RA inflammatory kinase axis; validate against RA radiographic progression cohorts."", ""selection_tier"": ""tier2_cross_model_supported"", ""target_axis"": ""RA inflammatory kinase axis""}"
imev_992cbdf20696c02e,RA,imcluster_7ae414dfb8488ade,CHEMBL4297865,ABIVERTINIB,10,tier2_cross_model_supported,JAK/STAT inflammatory axis,,ABIVERTINIB fits the lowest erosion burden cluster through JAK/STAT inflammatory axis; validate against RA radiographic progression cohorts.,RA_drug_linkage.csv,29,"{""best_model"": ""CatBoost"", ""best_rank"": ""10"", ""canonical_drug_id"": ""CHEMBL4297865"", ""cluster"": ""1"", ""cluster_drug_priority"": ""medium"", ""cluster_label"": ""lowest erosion burden"", ""cluster_mean_svdh_bone_erosion"": ""1.2191780821917808"", ""cluster_n_patients"": ""73"", ""cluster_n_wrist_images"": ""323"", ""drug_name"": ""ABIVERTINIB"", ""hypothesis"": ""ABIVERTINIB fits the lowest erosion burden cluster through JAK/STAT inflammatory axis; validate against RA radiographic progression cohorts."", ""selection_tier"": ""tier2_cross_model_supported"", ""target_axis"": ""JAK/STAT inflammatory axis""}"
imev_652abd1d9fd103ce,RA,imcluster_7ae414dfb8488ade,CHEMBL4066193,ATINVICITINIB,12,tier2_cross_model_supported,RA inflammatory kinase axis,,ATINVICITINIB fits the lowest erosion burden cluster through RA inflammatory kinase axis; validate against RA radiographic progression cohorts.,RA_drug_linkage.csv,30,"{""best_model"": ""ExtraTrees"", ""best_rank"": ""12"", ""canonical_drug_id"": ""CHEMBL4066193"", ""cluster"": ""1"", ""cluster_drug_priority"": ""medium"", ""cluster_label"": ""lowest erosion burden"", ""cluster_mean_svdh_bone_erosion"": ""1.2191780821917808"", ""cluster_n_patients"": ""73"", ""cluster_n_wrist_images"": ""323"", ""drug_name"": ""ATINVICITINIB"", ""hypothesis"": ""ATINVICITINIB fits the lowest erosion burden cluster through RA inflammatory kinase axis; validate against RA radiographic progression cohorts."", ""selection_tier"": ""tier2_cross_model_supported"", ""target_axis"": ""RA inflammatory kinase axis""}"
imev_cd2819f425e434b4,RA,imcluster_7ae414dfb8488ade,CHEMBL5077961,MILREBRUTINIB,14,tier2_cross_model_supported,RA inflammatory kinase axis,,MILREBRUTINIB fits the lowest erosion burden cluster through RA inflammatory kinase axis; validate against RA radiographic progression cohorts.,RA_drug_linkage.csv,31,"{""best_model"": ""CatBoost"", ""best_rank"": ""14"", ""canonical_drug_id"": ""CHEMBL5077961"", ""cluster"": ""1"", ""cluster_drug_priority"": ""medium"", ""cluster_label"": ""lowest erosion burden"", ""cluster_mean_svdh_bone_erosion"": ""1.2191780821917808"", ""cluster_n_patients"": ""73"", ""cluster_n_wrist_images"": ""323"", ""drug_name"": ""MILREBRUTINIB"", ""hypothesis"": ""MILREBRUTINIB fits the lowest erosion burden cluster through RA inflammatory kinase axis; validate against RA radiographic progression cohorts."", ""selection_tier"": ""tier2_cross_model_supported"", ""target_axis"": ""RA inflammatory kinase axis""}"
imev_5a3bacc4e6d810ce,RA,imcluster_7ae414dfb8488ade,CHEMBL4447181,LONDAMOCITINIB,15,tier3_core_axis_supported,JAK/STAT inflammatory axis,,LONDAMOCITINIB fits the lowest erosion burden cluster through JAK/STAT inflammatory axis; validate against RA radiographic progression cohorts.,RA_drug_linkage.csv,32,"{""best_model"": ""CatBoost"", ""best_rank"": ""15"", ""canonical_drug_id"": ""CHEMBL4447181"", ""cluster"": ""1"", ""cluster_drug_priority"": ""medium"", ""cluster_label"": ""lowest erosion burden"", ""cluster_mean_svdh_bone_erosion"": ""1.2191780821917808"", ""cluster_n_patients"": ""73"", ""cluster_n_wrist_images"": ""323"", ""drug_name"": ""LONDAMOCITINIB"", ""hypothesis"": ""LONDAMOCITINIB fits the lowest erosion burden cluster through JAK/STAT inflammatory axis; validate against RA radiographic progression cohorts."", ""selection_tier"": ""tier3_core_axis_supported"", ""target_axis"": ""JAK/STAT inflammatory axis""}"
imev_65de1c90b6d30b11,STAD,imcluster_7b8f770c5e0a8cce,1088,Irinotecan,19,Tier1,TOP1,DNA replication,Irinotecan may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA;TOP1.,STAD_drug_linkage.csv,1,"{""admet_verdict"": ""PASS"", ""canonical_drug_id"": ""1088"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Irinotecan"", ""hypothesis"": ""Irinotecan may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA;TOP1."", ""match_score"": ""5"", ""matched_keywords"": ""DNA;TOP1"", ""rank"": ""19"", ""safety_score"": ""6.4"", ""stad_4tier"": ""Tier1"", ""target"": ""TOP1"", ""target_pathway"": ""DNA replication""}"
imev_cce6c12104328869,STAD,imcluster_7b8f770c5e0a8cce,1819,Docetaxel,3,Tier1,Microtubule stabiliser,Mitosis,Docetaxel may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via MICROTUBULE;MITOSIS.,STAD_drug_linkage.csv,2,"{""admet_verdict"": ""WARNING"", ""canonical_drug_id"": ""1819"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Docetaxel"", ""hypothesis"": ""Docetaxel may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via MICROTUBULE;MITOSIS."", ""match_score"": ""4"", ""matched_keywords"": ""MICROTUBULE;MITOSIS"", ""rank"": ""3"", ""safety_score"": ""4.25"", ""stad_4tier"": ""Tier1"", ""target"": ""Microtubule stabiliser"", ""target_pathway"": ""Mitosis""}"
imev_ba3fb1db69bcc7fd,STAD,imcluster_7b8f770c5e0a8cce,1808,Topotecan,6,Tier2,TOP1,DNA replication,Topotecan may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA;TOP1.,STAD_drug_linkage.csv,3,"{""admet_verdict"": ""PASS"", ""canonical_drug_id"": ""1808"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Topotecan"", ""hypothesis"": ""Topotecan may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA;TOP1."", ""match_score"": ""4"", ""matched_keywords"": ""DNA;TOP1"", ""rank"": ""6"", ""safety_score"": ""7.5"", ""stad_4tier"": ""Tier2"", ""target"": ""TOP1"", ""target_pathway"": ""DNA replication""}"
imev_78ac0b0239a39b44,STAD,imcluster_7b8f770c5e0a8cce,1080,Paclitaxel,7,Tier1,Microtubule stabiliser,Mitosis,Paclitaxel may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via MICROTUBULE;MITOSIS.,STAD_drug_linkage.csv,4,"{""admet_verdict"": ""WARNING"", ""canonical_drug_id"": ""1080"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Paclitaxel"", ""hypothesis"": ""Paclitaxel may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via MICROTUBULE;MITOSIS."", ""match_score"": ""4"", ""matched_keywords"": ""MICROTUBULE;MITOSIS"", ""rank"": ""7"", ""safety_score"": ""4.25"", ""stad_4tier"": ""Tier1"", ""target"": ""Microtubule stabiliser"", ""target_pathway"": ""Mitosis""}"
imev_739160077647be5c,STAD,imcluster_7b8f770c5e0a8cce,1003,Camptothecin,12,Tier2,TOP1,DNA replication,Camptothecin may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA;TOP1.,STAD_drug_linkage.csv,5,"{""admet_verdict"": ""PASS"", ""canonical_drug_id"": ""1003"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Camptothecin"", ""hypothesis"": ""Camptothecin may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA;TOP1."", ""match_score"": ""4"", ""matched_keywords"": ""DNA;TOP1"", ""rank"": ""12"", ""safety_score"": ""6.25"", ""stad_4tier"": ""Tier2"", ""target"": ""TOP1"", ""target_pathway"": ""DNA replication""}"
imev_da4206b9f44fcfb2,STAD,imcluster_7b8f770c5e0a8cce,1004,Vinblastine,15,Tier2,Microtubule destabiliser,Mitosis,Vinblastine may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via MICROTUBULE;MITOSIS.,STAD_drug_linkage.csv,6,"{""admet_verdict"": ""PASS"", ""canonical_drug_id"": ""1004"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Vinblastine"", ""hypothesis"": ""Vinblastine may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via MICROTUBULE;MITOSIS."", ""match_score"": ""4"", ""matched_keywords"": ""MICROTUBULE;MITOSIS"", ""rank"": ""15"", ""safety_score"": ""7.0"", ""stad_4tier"": ""Tier2"", ""target"": ""Microtubule destabiliser"", ""target_pathway"": ""Mitosis""}"
imev_434f261f165ea5ee,STAD,imcluster_7b8f770c5e0a8cce,2048,Vinorelbine,23,Tier2,Microtubule destabiliser,Mitosis,Vinorelbine may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via MICROTUBULE;MITOSIS.,STAD_drug_linkage.csv,7,"{""admet_verdict"": ""PASS"", ""canonical_drug_id"": ""2048"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Vinorelbine"", ""hypothesis"": ""Vinorelbine may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via MICROTUBULE;MITOSIS."", ""match_score"": ""4"", ""matched_keywords"": ""MICROTUBULE;MITOSIS"", ""rank"": ""23"", ""safety_score"": ""7.25"", ""stad_4tier"": ""Tier2"", ""target"": ""Microtubule destabiliser"", ""target_pathway"": ""Mitosis""}"
imev_26f8be1d83e88285,STAD,imcluster_7b8f770c5e0a8cce,1378,Bleomycin (50 uM),1,Tier2,dsDNA break induction,DNA replication,Bleomycin (50 uM) may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA.,STAD_drug_linkage.csv,8,"{""admet_verdict"": ""WARNING"", ""canonical_drug_id"": ""1378"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Bleomycin (50 uM)"", ""hypothesis"": ""Bleomycin (50 uM) may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA."", ""match_score"": ""2"", ""matched_keywords"": ""DNA"", ""rank"": ""1"", ""safety_score"": ""5.0"", ""stad_4tier"": ""Tier2"", ""target"": ""dsDNA break induction"", ""target_pathway"": ""DNA replication""}"
imev_f194b28904727216,STAD,imcluster_7b8f770c5e0a8cce,1812,Bleomycin,2,Tier2,dsDNA break induction,DNA replication,Bleomycin may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA.,STAD_drug_linkage.csv,9,"{""admet_verdict"": ""WARNING"", ""canonical_drug_id"": ""1812"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Bleomycin"", ""hypothesis"": ""Bleomycin may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA."", ""match_score"": ""2"", ""matched_keywords"": ""DNA"", ""rank"": ""2"", ""safety_score"": ""5.0"", ""stad_4tier"": ""Tier2"", ""target"": ""dsDNA break induction"", ""target_pathway"": ""DNA replication""}"
imev_7428826ed24e7773,STAD,imcluster_7b8f770c5e0a8cce,1511,Epirubicin,8,Tier2,Anthracycline,DNA replication,Epirubicin may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA.,STAD_drug_linkage.csv,10,"{""admet_verdict"": ""WARNING"", ""canonical_drug_id"": ""1511"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Epirubicin"", ""hypothesis"": ""Epirubicin may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via DNA."", ""match_score"": ""2"", ""matched_keywords"": ""DNA"", ""rank"": ""8"", ""safety_score"": ""4.0"", ""stad_4tier"": ""Tier2"", ""target"": ""Anthracycline"", ""target_pathway"": ""DNA replication""}"
imev_a9b52a48fabbe973,STAD,imcluster_7b8f770c5e0a8cce,1096,Tozasertib,28,Tier2,"AURKA, AURKB, AURKC, others",Mitosis,Tozasertib may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via MITOSIS.,STAD_drug_linkage.csv,11,"{""admet_verdict"": ""WARNING"", ""canonical_drug_id"": ""1096"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Tozasertib"", ""hypothesis"": ""Tozasertib may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via MITOSIS."", ""match_score"": ""2"", ""matched_keywords"": ""MITOSIS"", ""rank"": ""28"", ""safety_score"": ""5.0"", ""stad_4tier"": ""Tier2"", ""target"": ""AURKA, AURKB, AURKC, others"", ""target_pathway"": ""Mitosis""}"
imev_dd3c8f452bafa368,STAD,imcluster_7b8f770c5e0a8cce,1016,Temsirolimus,5,Tier2,MTOR,PI3K/MTOR signaling,Temsirolimus may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via tier/admet/context.,STAD_drug_linkage.csv,12,"{""admet_verdict"": ""WARNING"", ""canonical_drug_id"": ""1016"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Temsirolimus"", ""hypothesis"": ""Temsirolimus may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via tier/admet/context."", ""match_score"": ""1"", ""matched_keywords"": ""tier/admet/context"", ""rank"": ""5"", ""safety_score"": ""5.5"", ""stad_4tier"": ""Tier2"", ""target"": ""MTOR"", ""target_pathway"": ""PI3K/MTOR signaling""}"
imev_cc0df289f16aff1f,STAD,imcluster_7b8f770c5e0a8cce,1084,Rapamycin,24,Tier2,MTORC1,PI3K/MTOR signaling,Rapamycin may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via tier/admet/context.,STAD_drug_linkage.csv,13,"{""admet_verdict"": ""WARNING"", ""canonical_drug_id"": ""1084"", ""cluster"": ""0"", ""cluster_label"": ""CIN/TP53-ERBB2 axis STAD cluster"", ""drug_name"": ""Rapamycin"", ""hypothesis"": ""Rapamycin may fit cluster 0 (CIN/TP53-ERBB2 axis STAD cluster) via tier/admet/context."", ""match_score"": ""1"", ""matched_keywords"": ""tier/admet/context"", ""rank"": ""24"", ""safety_score"": ""5.5"", ""stad_4tier"": ""Tier2"", ""target"": ""MTORC1"", ""target_pathway"": ""PI3K/MTOR signaling""}"
imev_af375b00536154ca,STAD,imcluster_e09d33f00be65bdd,1088,Irinotecan,19,Tier1,TOP1,DNA replication,Irinotecan may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context.,STAD_drug_linkage.csv,14,"{""admet_verdict"": ""PASS"", ""canonical_drug_id"": ""1088"", ""cluster"": ""1"", ""cluster_label"": ""immune-enriched EBV/MSI-like STAD cluster"", ""drug_name"": ""Irinotecan"", ""hypothesis"": ""Irinotecan may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context."", ""match_score"": ""3"", ""matched_keywords"": ""tier/admet/context"", ""rank"": ""19"", ""safety_score"": ""6.4"", ""stad_4tier"": ""Tier1"", ""target"": ""TOP1"", ""target_pathway"": ""DNA replication""}"
imev_2094727079789ac2,STAD,imcluster_e09d33f00be65bdd,1819,Docetaxel,3,Tier1,Microtubule stabiliser,Mitosis,Docetaxel may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context.,STAD_drug_linkage.csv,15,"{""admet_verdict"": ""WARNING"", ""canonical_drug_id"": ""1819"", ""cluster"": ""1"", ""cluster_label"": ""immune-enriched EBV/MSI-like STAD cluster"", ""drug_name"": ""Docetaxel"", ""hypothesis"": ""Docetaxel may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context."", ""match_score"": ""2"", ""matched_keywords"": ""tier/admet/context"", ""rank"": ""3"", ""safety_score"": ""4.25"", ""stad_4tier"": ""Tier1"", ""target"": ""Microtubule stabiliser"", ""target_pathway"": ""Mitosis""}"
imev_0a7ed05d438d3da6,STAD,imcluster_e09d33f00be65bdd,1016,Temsirolimus,5,Tier2,MTOR,PI3K/MTOR signaling,Temsirolimus may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via MSI.,STAD_drug_linkage.csv,16,"{""admet_verdict"": ""WARNING"", ""canonical_drug_id"": ""1016"", ""cluster"": ""1"", ""cluster_label"": ""immune-enriched EBV/MSI-like STAD cluster"", ""drug_name"": ""Temsirolimus"", ""hypothesis"": ""Temsirolimus may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via MSI."", ""match_score"": ""2"", ""matched_keywords"": ""MSI"", ""rank"": ""5"", ""safety_score"": ""5.5"", ""stad_4tier"": ""Tier2"", ""target"": ""MTOR"", ""target_pathway"": ""PI3K/MTOR signaling""}"
imev_4fae1908a879d1e4,STAD,imcluster_e09d33f00be65bdd,1808,Topotecan,6,Tier2,TOP1,DNA replication,Topotecan may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context.,STAD_drug_linkage.csv,17,"{""admet_verdict"": ""PASS"", ""canonical_drug_id"": ""1808"", ""cluster"": ""1"", ""cluster_label"": ""immune-enriched EBV/MSI-like STAD cluster"", ""drug_name"": ""Topotecan"", ""hypothesis"": ""Topotecan may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context."", ""match_score"": ""2"", ""matched_keywords"": ""tier/admet/context"", ""rank"": ""6"", ""safety_score"": ""7.5"", ""stad_4tier"": ""Tier2"", ""target"": ""TOP1"", ""target_pathway"": ""DNA replication""}"
imev_4a54b0a4116b9639,STAD,imcluster_e09d33f00be65bdd,1080,Paclitaxel,7,Tier1,Microtubule stabiliser,Mitosis,Paclitaxel may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context.,STAD_drug_linkage.csv,18,"{""admet_verdict"": ""WARNING"", ""canonical_drug_id"": ""1080"", ""cluster"": ""1"", ""cluster_label"": ""immune-enriched EBV/MSI-like STAD cluster"", ""drug_name"": ""Paclitaxel"", ""hypothesis"": ""Paclitaxel may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context."", ""match_score"": ""2"", ""matched_keywords"": ""tier/admet/context"", ""rank"": ""7"", ""safety_score"": ""4.25"", ""stad_4tier"": ""Tier1"", ""target"": ""Microtubule stabiliser"", ""target_pathway"": ""Mitosis""}"
imev_d4bcf04c2a31f0e4,STAD,imcluster_e09d33f00be65bdd,1003,Camptothecin,12,Tier2,TOP1,DNA replication,Camptothecin may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context.,STAD_drug_linkage.csv,19,"{""admet_verdict"": ""PASS"", ""canonical_drug_id"": ""1003"", ""cluster"": ""1"", ""cluster_label"": ""immune-enriched EBV/MSI-like STAD cluster"", ""drug_name"": ""Camptothecin"", ""hypothesis"": ""Camptothecin may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context."", ""match_score"": ""2"", ""matched_keywords"": ""tier/admet/context"", ""rank"": ""12"", ""safety_score"": ""6.25"", ""stad_4tier"": ""Tier2"", ""target"": ""TOP1"", ""target_pathway"": ""DNA replication""}"
imev_6c698ee9b3810ce5,STAD,imcluster_e09d33f00be65bdd,1004,Vinblastine,15,Tier2,Microtubule destabiliser,Mitosis,Vinblastine may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context.,STAD_drug_linkage.csv,20,"{""admet_verdict"": ""PASS"", ""canonical_drug_id"": ""1004"", ""cluster"": ""1"", ""cluster_label"": ""immune-enriched EBV/MSI-like STAD cluster"", ""drug_name"": ""Vinblastine"", ""hypothesis"": ""Vinblastine may fit cluster 1 (immune-enriched EBV/MSI-like STAD cluster) via tier/admet/context."", ""match_score"": ""2"", ""matched_keywords"": ""tier/admet/context"", ""rank"": ""15"", ""safety_score"": ""7.0"", ""stad_4tier"": ""Tier2"", ""target"": ""Microtubule destabiliser"", ""target_pathway"": ""Mitosis""}"
