molecule_chembl_id,target_label,activity_id,target_chembl_id,standard_type,standard_relation,standard_value,standard_units,pchembl_value,assay_chembl_id,document_chembl_id,ln_ic50,gene,target_notes,target_pref_name
CHEMBL263749,PDE5,1478741,CHEMBL1827,IC50,=,3350.0,nM,5.47,CHEMBL828602,CHEMBL1140357,8.116715624819111,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL26396,PDE5,735308,CHEMBL1827,IC50,=,0.3,nM,9.52,CHEMBL762825,CHEMBL1147608,-1.2039728043259361,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL264035,ETA,731012,CHEMBL252,IC50,=,13.0,nM,7.89,CHEMBL682361,CHEMBL1136632,2.5649493574615367,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL264035,ETB,731013,CHEMBL1785,IC50,=,28.0,nM,7.55,CHEMBL670645,CHEMBL1136632,3.332204510175204,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL264253,ETA,978622,CHEMBL252,IC50,>,25000.0,nM,,CHEMBL682107,CHEMBL1152094,10.126631103850338,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL264253,ETB,978623,CHEMBL1785,IC50,>,25000.0,nM,,CHEMBL677272,CHEMBL1152094,10.126631103850338,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL264319,PDE5,2035222,CHEMBL1827,IC50,=,4570881896148.75,nM,,CHEMBL906422,CHEMBL1140026,29.150727277304618,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL26445,PDE5,2366846,CHEMBL1827,IC50,=,12.88,nM,7.89,CHEMBL983662,CHEMBL1158171,2.5556757206762075,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL264579,ETA,1260533,CHEMBL252,IC50,=,3600.0,nM,5.44,CHEMBL677396,CHEMBL1128478,8.1886891244442,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL264579,ETB,1260535,CHEMBL1785,IC50,=,5900.0,nM,5.23,CHEMBL677445,CHEMBL1128478,8.68270762989381,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL264625,ETA,827222,CHEMBL252,IC50,=,6600.0,nM,5.18,CHEMBL682357,CHEMBL1149183,8.794824928014517,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL264625,ETB,827223,CHEMBL1785,IC50,>,10000.0,nM,,CHEMBL670641,CHEMBL1149183,9.210340371976184,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL265116,ETA,1227531,CHEMBL252,IC50,=,160.0,nM,6.8,CHEMBL679796,CHEMBL1128478,5.075173815233827,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL265116,ETB,1227530,CHEMBL1785,IC50,=,900.0,nM,6.05,CHEMBL677445,CHEMBL1128478,6.802394763324311,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL265164,ETA,171738,CHEMBL252,IC50,=,2500.0,nM,5.6,CHEMBL682963,CHEMBL1127771,7.824046010856292,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL26522,ETA,262569,CHEMBL252,IC50,=,6700.0,nM,5.17,CHEMBL682104,CHEMBL1129771,8.809862805379057,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL26522,ETB,262570,CHEMBL1785,IC50,=,57000.0,nM,4.24,CHEMBL677439,CHEMBL1129771,10.950806546816688,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL265290,ETA,1022284,CHEMBL252,IC50,=,2750.0,nM,5.56,CHEMBL677307,CHEMBL1128922,7.919356190660617,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL265290,ETB,1022285,CHEMBL1785,IC50,>,100000.0,nM,,CHEMBL670635,CHEMBL1128922,11.512925464970229,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL265734,ETA,1244076,CHEMBL252,IC50,=,5000.0,nM,5.3,CHEMBL677396,CHEMBL1128478,8.517193191416238,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL266277,ETA,439128,CHEMBL252,IC50,=,251.19,nM,6.6,CHEMBL677091,CHEMBL1129980,5.5262096248844506,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL266315,ETA,445836,CHEMBL252,IC50,=,1995.26,nM,5.7,CHEMBL677091,CHEMBL1129980,7.598529646646829,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL266594,ETA,500245,CHEMBL252,IC50,=,21.3,nM,7.67,CHEMBL682972,CHEMBL1129506,3.0587070727153796,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL266594,ETB,500246,CHEMBL1785,IC50,=,4570.0,nM,5.34,CHEMBL672255,CHEMBL1129506,8.42726848388825,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL266622,IP_receptor,897256,CHEMBL1995,IC50,=,460.0,nM,6.34,CHEMBL768140,CHEMBL1128148,6.131226489483141,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL266684,ETA,464077,CHEMBL252,IC50,=,5011.87,nM,5.3,CHEMBL677091,CHEMBL1129980,8.519564377930168,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL266706,TGFBR1,960325,CHEMBL4439,IC50,=,1600.0,nM,5.8,CHEMBL642728,CHEMBL1135833,7.3777589082278725,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL266707,TGFBR1,969280,CHEMBL4439,IC50,>,50000.0,nM,,CHEMBL642728,CHEMBL1135833,10.819778284410283,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL266960,PDE5,589287,CHEMBL1827,IC50,=,0.6,nM,9.22,CHEMBL762826,CHEMBL1145960,-0.5108256237659907,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL267094,ETA,518209,CHEMBL252,IC50,=,430.0,nM,6.37,CHEMBL682105,CHEMBL1129982,6.063785208687608,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL267094,ETB,335968,CHEMBL1785,IC50,=,2700.0,nM,5.57,CHEMBL676631,CHEMBL1128292,7.90100705199242,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL267096,ETA,539435,CHEMBL252,IC50,=,240.0,nM,6.62,CHEMBL682105,CHEMBL1129982,5.480638923341991,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL267096,ETB,539436,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL267228,TGFBR1,957905,CHEMBL4439,IC50,=,260.0,nM,6.58,CHEMBL642728,CHEMBL1135833,5.560681631015528,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL267458,ETA,242343,CHEMBL252,IC50,=,5.8,nM,8.24,CHEMBL682103,CHEMBL1129771,1.7578579175523736,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL267458,ETB,242344,CHEMBL1785,IC50,=,14000.0,nM,4.85,CHEMBL677273,CHEMBL1129771,9.546812608597396,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL267475,PDE5,858696,CHEMBL1827,IC50,=,1580.0,nM,5.8,CHEMBL822071,CHEMBL1126916,7.365180126021013,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL267610,ETA,950681,CHEMBL252,IC50,>,2500.0,nM,,CHEMBL682107,CHEMBL1152094,7.824046010856292,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL267610,ETB,950682,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677272,CHEMBL1152094,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL267695,ETA,505214,CHEMBL252,IC50,=,4.88,nM,8.31,CHEMBL682972,CHEMBL1129506,1.5851452198650557,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL267695,ETB,505215,CHEMBL1785,IC50,=,1080.0,nM,5.97,CHEMBL672255,CHEMBL1129506,6.984716320118266,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL26775,PDE5,745930,CHEMBL1827,IC50,=,2.8,nM,8.55,CHEMBL762825,CHEMBL1147608,1.0296194171811581,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL267805,PDE5,875760,CHEMBL1827,IC50,=,38.0,nM,7.42,CHEMBL757896,CHEMBL1134846,3.6375861597263857,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL268051,IP_receptor,785820,CHEMBL1995,IC50,=,220.0,nM,6.66,CHEMBL768434,CHEMBL1152018,5.393627546352362,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL268116,ETA,458958,CHEMBL252,IC50,=,316.23,nM,6.5,CHEMBL677091,CHEMBL1129980,5.756469796935208,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL268174,ETA,432635,CHEMBL252,IC50,=,7.943,nM,8.1,CHEMBL677091,CHEMBL1129980,2.072291037650995,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL268201,ETA,2012899,CHEMBL252,IC50,=,4.6,nM,8.34,CHEMBL902323,CHEMBL1138388,1.5260563034950492,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL268201,ETB,2012907,CHEMBL1785,IC50,=,1910.0,nM,5.72,CHEMBL902324,CHEMBL1138388,7.554858521040676,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL268339,ETA,445839,CHEMBL252,IC50,=,125.89,nM,6.9,CHEMBL677091,CHEMBL1129980,4.835408509778168,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL268387,ETA,473582,CHEMBL252,IC50,=,1584.89,nM,5.8,CHEMBL677091,CHEMBL1129980,7.368270283272131,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL268477,IP_receptor,772195,CHEMBL1995,IC50,=,150.0,nM,6.82,CHEMBL768434,CHEMBL1152018,5.0106352940962555,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL268480,ETA,531522,CHEMBL252,IC50,=,1.4,nM,8.85,CHEMBL682105,CHEMBL1129982,0.3364722366212129,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL268480,ETB,531523,CHEMBL1785,IC50,=,950.0,nM,6.02,CHEMBL677440,CHEMBL1129982,6.856461984594587,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL268751,ETA,631558,CHEMBL252,IC50,=,47.0,nM,7.33,CHEMBL682367,CHEMBL1129233,3.8501476017100584,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL268751,ETB,631559,CHEMBL1785,IC50,=,5600.0,nM,5.25,CHEMBL670654,CHEMBL1129233,8.630521876723241,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL268754,ETA,553303,CHEMBL252,IC50,=,46.0,nM,7.34,CHEMBL682105,CHEMBL1129982,3.828641396489095,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL268754,ETB,553304,CHEMBL1785,IC50,=,5200.0,nM,5.28,CHEMBL677440,CHEMBL1129982,8.556413904569519,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL268889,TGFBR1,3009948,CHEMBL4439,IC50,=,460.0,nM,6.34,CHEMBL1048115,CHEMBL1155322,6.131226489483141,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL269079,PDE5,875855,CHEMBL1827,IC50,=,1.4,nM,8.85,CHEMBL757897,CHEMBL1134846,0.3364722366212129,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL269237,ETA,433986,CHEMBL252,IC50,=,3981.07,nM,5.4,CHEMBL677091,CHEMBL1129980,8.289305906367456,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL269339,TGFBR1,3011086,CHEMBL4439,IC50,=,1500.0,nM,5.82,CHEMBL1048115,CHEMBL1155322,7.313220387090301,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL269341,TGFBR1,3188397,CHEMBL4439,IC50,=,2950.0,nM,5.53,CHEMBL1107780,CHEMBL1155424,7.989560449333865,TGFBR1,TGF-beta receptor type 1,TGF-beta receptor type-1
CHEMBL269409,ETA,522193,CHEMBL252,IC50,=,18.0,nM,7.75,CHEMBL682105,CHEMBL1129982,2.8903717578961645,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL269409,ETB,522194,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL269428,ETA,1250653,CHEMBL252,IC50,=,11000.0,nM,4.96,CHEMBL677396,CHEMBL1128478,9.305650551780507,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL269453,ETA,536793,CHEMBL252,IC50,=,14.0,nM,7.85,CHEMBL682105,CHEMBL1129982,2.6390573296152584,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL269453,ETB,536794,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL269461,ETA,532834,CHEMBL252,IC50,=,480.0,nM,6.32,CHEMBL682105,CHEMBL1129982,6.173786103901937,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL269461,ETB,532835,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL27,ETA,16387422,CHEMBL252,IC50,>,5011.87,nM,,CHEMBL3738650,CHEMBL3734721,8.519564377930168,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL27065,ETA,235722,CHEMBL252,IC50,=,440.0,nM,6.36,CHEMBL682103,CHEMBL1129771,6.0867747269123065,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL27065,ETB,235723,CHEMBL1785,IC50,=,49000.0,nM,4.31,CHEMBL677273,CHEMBL1129771,10.799575577092764,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL271896,IP_receptor,14726584,CHEMBL1995,IC50,=,37.0,nM,7.43,CHEMBL3294250,CHEMBL3286161,3.6109179126442243,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL273258,ETA,607624,CHEMBL252,IC50,=,12000.0,nM,4.92,CHEMBL682367,CHEMBL1129233,9.392661928770137,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL273258,ETB,607625,CHEMBL1785,IC50,>,25000.0,nM,,CHEMBL670654,CHEMBL1129233,10.126631103850338,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL273391,ETA,982551,CHEMBL252,IC50,=,18400.0,nM,4.74,CHEMBL679794,CHEMBL1127199,9.820105943597078,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL273410,ETA,592559,CHEMBL252,IC50,=,2400.0,nM,5.62,CHEMBL682367,CHEMBL1129233,7.783224016336037,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL273410,ETB,592560,CHEMBL1785,IC50,=,21000.0,nM,4.68,CHEMBL670654,CHEMBL1129233,9.95227771670556,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL273488,ETA,603892,CHEMBL252,IC50,=,10000.0,nM,5.0,CHEMBL682367,CHEMBL1129233,9.210340371976184,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL273488,ETB,603893,CHEMBL1785,IC50,>,25000.0,nM,,CHEMBL670654,CHEMBL1129233,10.126631103850338,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL273529,ETA,630342,CHEMBL252,IC50,=,240.0,nM,6.62,CHEMBL682367,CHEMBL1129233,5.480638923341991,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL273529,ETB,630343,CHEMBL1785,IC50,=,670.0,nM,6.17,CHEMBL670654,CHEMBL1129233,6.507277712385012,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL273613,ETA,334785,CHEMBL252,IC50,=,1200.0,nM,5.92,CHEMBL873588,CHEMBL1128292,7.090076835776092,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL273613,ETB,514502,CHEMBL1785,IC50,>,25000.0,nM,,CHEMBL677440,CHEMBL1129982,10.126631103850338,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL273642,ETA,555239,CHEMBL252,IC50,=,51703.0,nM,4.29,CHEMBL677304,CHEMBL1132108,10.853271085892318,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL273642,ETB,555240,CHEMBL1785,IC50,=,1.9,nM,8.72,CHEMBL670477,CHEMBL1132108,0.6418538861723947,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL273660,ETA,550819,CHEMBL252,IC50,=,10.0,nM,8.0,CHEMBL679797,CHEMBL1129982,2.302585092994046,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL273660,ETB,550820,CHEMBL1785,IC50,=,15700.0,nM,4.8,CHEMBL871935,CHEMBL1129982,9.6614159913364,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL273723,ETA,545940,CHEMBL252,IC50,=,2.1,nM,8.68,CHEMBL682105,CHEMBL1129982,0.7419373447293773,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL273723,ETB,545941,CHEMBL1785,IC50,=,1000.0,nM,6.0,CHEMBL677440,CHEMBL1129982,6.907755278982137,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL273948,ETA,518207,CHEMBL252,IC50,=,13.0,nM,7.89,CHEMBL682105,CHEMBL1129982,2.5649493574615367,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL273948,ETB,518208,CHEMBL1785,IC50,=,225.0,nM,6.65,CHEMBL677440,CHEMBL1129982,5.41610040220442,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL273951,ETA,536797,CHEMBL252,IC50,=,320.0,nM,6.5,CHEMBL682105,CHEMBL1129982,5.768320995793772,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL273951,ETB,536798,CHEMBL1785,IC50,=,15000.0,nM,4.82,CHEMBL677440,CHEMBL1129982,9.615805480084347,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL274175,ETA,548634,CHEMBL252,IC50,=,12.0,nM,7.92,CHEMBL682105,CHEMBL1129982,2.4849066497880004,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL274175,ETB,548635,CHEMBL1785,IC50,=,2000.0,nM,5.7,CHEMBL677440,CHEMBL1129982,7.600902459542082,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL274243,ETA,1156197,CHEMBL252,IC50,=,1600.0,nM,5.8,CHEMBL682968,CHEMBL1128156,7.3777589082278725,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL274243,ETB,1156198,CHEMBL1785,IC50,=,800.0,nM,6.1,CHEMBL670656,CHEMBL1128156,6.684611727667927,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL274307,ETA,515731,CHEMBL252,IC50,=,90.0,nM,7.05,CHEMBL682105,CHEMBL1129982,4.499809670330265,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL274307,ETB,515732,CHEMBL1785,IC50,=,12000.0,nM,4.92,CHEMBL677440,CHEMBL1129982,9.392661928770137,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL274359,ETA,542074,CHEMBL252,IC50,=,1.7,nM,8.77,CHEMBL682105,CHEMBL1129982,0.5306282510621704,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL274359,ETB,542075,CHEMBL1785,IC50,=,760.0,nM,6.12,CHEMBL677440,CHEMBL1129982,6.633318433280377,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL274368,ETA,631556,CHEMBL252,IC50,=,80.0,nM,7.1,CHEMBL682367,CHEMBL1129233,4.382026634673881,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL274368,ETB,631557,CHEMBL1785,IC50,=,7000.0,nM,5.16,CHEMBL670654,CHEMBL1129233,8.85366542803745,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL274370,ETA,627710,CHEMBL252,IC50,=,1100.0,nM,5.96,CHEMBL682367,CHEMBL1129233,7.003065458786462,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL274370,ETB,627711,CHEMBL1785,IC50,>,25000.0,nM,,CHEMBL670654,CHEMBL1129233,10.126631103850338,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL274383,ETA,344964,CHEMBL252,IC50,=,7.4,nM,8.13,CHEMBL876876,CHEMBL1128292,2.0014800002101243,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL274383,ETB,344966,CHEMBL1785,IC50,=,4550.0,nM,5.34,CHEMBL878154,CHEMBL1128292,8.422882511944996,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL274393,IP_receptor,885304,CHEMBL1995,IC50,=,8000.0,nM,5.1,CHEMBL768140,CHEMBL1128148,8.987196820661973,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL274528,PDE5,1027795,CHEMBL1827,IC50,=,20000.0,nM,4.7,CHEMBL763668,CHEMBL1132611,9.903487552536127,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL274758,ETA,797328,CHEMBL252,IC50,=,61.0,nM,7.21,CHEMBL682108,CHEMBL1135360,4.110873864173311,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL274805,ETA,549599,CHEMBL252,IC50,=,630.0,nM,6.2,CHEMBL682105,CHEMBL1129982,6.4457198193855785,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL274805,ETB,549600,CHEMBL1785,IC50,>,2500.0,nM,,CHEMBL677440,CHEMBL1129982,7.824046010856292,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL274857,ETA,551969,CHEMBL252,IC50,=,500.0,nM,6.3,CHEMBL682105,CHEMBL1129982,6.214608098422191,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL274857,ETB,551970,CHEMBL1785,IC50,=,18000.0,nM,4.75,CHEMBL677440,CHEMBL1129982,9.798127036878302,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL275084,PDE5,19400635,CHEMBL1827,IC50,=,2100.0,nM,5.68,CHEMBL4425325,CHEMBL4425088,7.649692623711514,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL275179,ETA,1168273,CHEMBL252,IC50,=,38.0,nM,7.42,CHEMBL682968,CHEMBL1128156,3.6375861597263857,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL275179,ETB,1168274,CHEMBL1785,IC50,=,230.0,nM,6.64,CHEMBL670656,CHEMBL1128156,5.438079308923196,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL275204,PDE5,14757745,CHEMBL1827,IC50,=,800.0,nM,6.1,CHEMBL3299911,CHEMBL3297680,6.684611727667927,PDE5A,Phosphodiesterase 5,"cGMP-specific 3',5'-cyclic phosphodiesterase"
CHEMBL27525,ETA,1113061,CHEMBL252,IC50,=,2800.0,nM,5.55,CHEMBL877809,CHEMBL1127313,7.937374696163295,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL275493,IP_receptor,1116417,CHEMBL1995,IC50,=,5300.0,nM,5.28,CHEMBL768433,CHEMBL1150557,8.575462099540212,PTGIR,Prostacyclin IP receptor; resolve from selexipag/search,Prostacyclin receptor
CHEMBL275545,ETA,16389013,CHEMBL252,IC50,=,7.0,nM,8.15,CHEMBL3739216,CHEMBL3734700,1.9459101490553132,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL275559,ETA,515733,CHEMBL252,IC50,=,8.2,nM,8.09,CHEMBL682105,CHEMBL1129982,2.1041341542702074,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL275559,ETB,515734,CHEMBL1785,IC50,=,1410.0,nM,5.85,CHEMBL677440,CHEMBL1129982,7.251344983372214,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL275701,ETA,545942,CHEMBL252,IC50,=,1.8,nM,8.74,CHEMBL682105,CHEMBL1129982,0.5877866649021191,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL275701,ETB,545943,CHEMBL1785,IC50,=,850.0,nM,6.07,CHEMBL677440,CHEMBL1129982,6.745236349484363,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL275897,ETA,735895,CHEMBL252,IC50,=,14.0,nM,7.85,CHEMBL682361,CHEMBL1136632,2.6390573296152584,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL275897,ETB,735896,CHEMBL1785,IC50,=,236.0,nM,6.63,CHEMBL670645,CHEMBL1136632,5.4638318050256105,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL275991,ETA,513147,CHEMBL252,IC50,=,400.0,nM,6.4,CHEMBL682105,CHEMBL1129982,5.991464547107982,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL275991,ETB,513148,CHEMBL1785,IC50,>,25000.0,nM,,CHEMBL677440,CHEMBL1129982,10.126631103850338,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL276018,ETA,518200,CHEMBL252,IC50,=,70.0,nM,7.16,CHEMBL682105,CHEMBL1129982,4.248495242049359,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL276018,ETB,518201,CHEMBL1785,IC50,>,25000.0,nM,,CHEMBL677440,CHEMBL1129982,10.126631103850338,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL27617,ETA,473811,CHEMBL252,IC50,=,84.0,nM,7.08,CHEMBL677306,CHEMBL1129097,4.430816798843313,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL27617,ETB,473812,CHEMBL1785,IC50,=,760.0,nM,6.12,CHEMBL670634,CHEMBL1129097,6.633318433280377,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL276173,ETA,957298,CHEMBL252,IC50,=,300.0,nM,6.52,CHEMBL681513,CHEMBL1129826,5.703782474656201,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL276173,ETB,543419,CHEMBL1785,IC50,>,25000.0,nM,,CHEMBL677440,CHEMBL1129982,10.126631103850338,EDNRB,Endothelin-B receptor,Endothelin receptor type B
CHEMBL276252,ETA,553301,CHEMBL252,IC50,=,11.0,nM,7.96,CHEMBL682105,CHEMBL1129982,2.3978952727983707,EDNRA,Endothelin-A receptor,Endothelin-1 receptor
CHEMBL276252,ETB,553302,CHEMBL1785,IC50,=,2200.0,nM,5.66,CHEMBL677440,CHEMBL1129982,7.696212639346407,EDNRB,Endothelin-B receptor,Endothelin receptor type B
