model,canonical_drug_id,drug_name,pred_rank,assay,category,assay_name,assay_type,match_type,similarity,predicted_label,status
ExtraTrees,CHEMBL4298138,REPOTRECTINIB,25,cyp2d6_substrate_carbonmangels,Metabolism,CYP2D6 Substrate,binary,no_match,0.2054794520547945,0,no_data
ExtraTrees,CHEMBL4298138,REPOTRECTINIB,25,cyp3a4_substrate_carbonmangels,Metabolism,CYP3A4 Substrate,binary,no_match,0.2054794520547945,1,no_data
ExtraTrees,CHEMBL4298138,REPOTRECTINIB,25,clearance_hepatocyte_az,Excretion,Hepatocyte Clearance,regression,no_match,0.24742268041237114,26,no_data
ExtraTrees,CHEMBL4298138,REPOTRECTINIB,25,clearance_microsome_az,Excretion,Microsome Clearance,regression,no_match,0.21176470588235294,131,no_data
ExtraTrees,CHEMBL4298138,REPOTRECTINIB,25,half_life_obach,Excretion,Half-Life,regression,no_match,0.21052631578947367,10,no_data
ExtraTrees,CHEMBL4298138,REPOTRECTINIB,25,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.25,1,no_data
ExtraTrees,CHEMBL4298138,REPOTRECTINIB,25,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.18681318681318682,1,no_data
ExtraTrees,CHEMBL4298138,REPOTRECTINIB,25,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.21052631578947367,1,no_data
ExtraTrees,CHEMBL4298138,REPOTRECTINIB,25,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.25,2,no_data
ExtraTrees,CHEMBL4298138,REPOTRECTINIB,25,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,no_match,0.25,0,no_data
ExtraTrees,CHEMBL4298138,REPOTRECTINIB,25,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.21428571428571427,-3,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,caco2_wang,Absorption,Caco-2 Permeability,regression,no_match,0.24050632911392406,-4,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,hia_hou,Absorption,HIA (Human Intestinal Absorption),binary,no_match,0.24050632911392406,1,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,pgp_broccatelli,Absorption,P-gp Inhibitor,binary,no_match,0.24050632911392406,1,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,bioavailability_ma,Absorption,Oral Bioavailability (F>20%),binary,no_match,0.24050632911392406,1,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,bbb_martins,Distribution,BBB Penetration,binary,no_match,0.20987654320987653,1,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,ppbr_az,Distribution,Plasma Protein Binding Rate,regression,no_match,0.2079207920792079,77,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,vdss_lombardo,Distribution,Volume of Distribution,regression,no_match,0.24050632911392406,1,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,cyp2c9_veith,Metabolism,CYP2C9 Inhibitor,binary,no_match,0.2535211267605634,0,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,cyp2d6_veith,Metabolism,CYP2D6 Inhibitor,binary,no_match,0.2535211267605634,0,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,cyp3a4_veith,Metabolism,CYP3A4 Inhibitor,binary,no_match,0.24299065420560748,1,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,cyp2c9_substrate_carbonmangels,Metabolism,CYP2C9 Substrate,binary,no_match,0.24050632911392406,0,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,cyp2d6_substrate_carbonmangels,Metabolism,CYP2D6 Substrate,binary,no_match,0.24050632911392406,0,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,cyp3a4_substrate_carbonmangels,Metabolism,CYP3A4 Substrate,binary,no_match,0.24050632911392406,0,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,clearance_hepatocyte_az,Excretion,Hepatocyte Clearance,regression,no_match,0.21348314606741572,64,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,clearance_microsome_az,Excretion,Microsome Clearance,regression,no_match,0.24096385542168675,34,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,half_life_obach,Excretion,Half-Life,regression,no_match,0.24050632911392406,1,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.22666666666666666,0,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.19101123595505617,1,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.19718309859154928,1,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.2777777777777778,3,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,no_match,0.24050632911392406,0,no_data
ExtraTrees,CHEMBL3545215,BMS-911543,26,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.2676056338028169,0,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,caco2_wang,Absorption,Caco-2 Permeability,regression,no_match,0.2,-5,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,hia_hou,Absorption,HIA (Human Intestinal Absorption),binary,no_match,0.22058823529411764,1,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,pgp_broccatelli,Absorption,P-gp Inhibitor,binary,no_match,0.21518987341772153,0,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,bioavailability_ma,Absorption,Oral Bioavailability (F>20%),binary,no_match,0.19767441860465115,1,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,bbb_martins,Distribution,BBB Penetration,binary,no_match,0.22388059701492538,1,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,ppbr_az,Distribution,Plasma Protein Binding Rate,regression,no_match,0.24719101123595505,97,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,vdss_lombardo,Distribution,Volume of Distribution,regression,no_match,0.20454545454545456,1,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,cyp2c9_veith,Metabolism,CYP2C9 Inhibitor,binary,no_match,0.3611111111111111,0,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,cyp2d6_veith,Metabolism,CYP2D6 Inhibitor,binary,no_match,0.3611111111111111,0,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,cyp3a4_veith,Metabolism,CYP3A4 Inhibitor,binary,no_match,0.3088235294117647,0,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,cyp2c9_substrate_carbonmangels,Metabolism,CYP2C9 Substrate,binary,no_match,0.22058823529411764,0,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,cyp2d6_substrate_carbonmangels,Metabolism,CYP2D6 Substrate,binary,no_match,0.22058823529411764,0,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,cyp3a4_substrate_carbonmangels,Metabolism,CYP3A4 Substrate,binary,no_match,0.22058823529411764,0,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,clearance_hepatocyte_az,Excretion,Hepatocyte Clearance,regression,no_match,0.22972972972972974,22,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,clearance_microsome_az,Excretion,Microsome Clearance,regression,no_match,0.23076923076923078,38,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,half_life_obach,Excretion,Half-Life,regression,no_match,0.19767441860465115,1,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.24675324675324675,1,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.22058823529411764,0,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.20388349514563106,1,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.23880597014925373,2,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,no_match,0.2727272727272727,1,no_data
ExtraTrees,CHEMBL3039513,DECERNOTINIB,27,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.2465753424657534,-1,no_data
ExtraTrees,CHEMBL32442,CDP840,28,caco2_wang,Absorption,Caco-2 Permeability,regression,no_match,0.2857142857142857,-3,no_data
ExtraTrees,CHEMBL32442,CDP840,28,hia_hou,Absorption,HIA (Human Intestinal Absorption),binary,no_match,0.3582089552238806,1,no_data
ExtraTrees,CHEMBL32442,CDP840,28,pgp_broccatelli,Absorption,P-gp Inhibitor,binary,no_match,0.34375,1,no_data
ExtraTrees,CHEMBL32442,CDP840,28,bioavailability_ma,Absorption,Oral Bioavailability (F>20%),binary,no_match,0.39344262295081966,1,no_data
ExtraTrees,CHEMBL32442,CDP840,28,bbb_martins,Distribution,BBB Penetration,binary,no_match,0.39344262295081966,1,no_data
ExtraTrees,CHEMBL32442,CDP840,28,ppbr_az,Distribution,Plasma Protein Binding Rate,regression,no_match,0.39344262295081966,67,no_data
ExtraTrees,CHEMBL32442,CDP840,28,vdss_lombardo,Distribution,Volume of Distribution,regression,no_match,0.39344262295081966,0,no_data
ExtraTrees,CHEMBL32442,CDP840,28,cyp2c9_veith,Metabolism,CYP2C9 Inhibitor,binary,no_match,0.3170731707317073,0,no_data
ExtraTrees,CHEMBL32442,CDP840,28,cyp2d6_veith,Metabolism,CYP2D6 Inhibitor,binary,no_match,0.3170731707317073,0,no_data
ExtraTrees,CHEMBL32442,CDP840,28,cyp3a4_veith,Metabolism,CYP3A4 Inhibitor,binary,no_match,0.3170731707317073,1,no_data
ExtraTrees,CHEMBL32442,CDP840,28,cyp2c9_substrate_carbonmangels,Metabolism,CYP2C9 Substrate,binary,no_match,0.3055555555555556,0,no_data
ExtraTrees,CHEMBL32442,CDP840,28,cyp2d6_substrate_carbonmangels,Metabolism,CYP2D6 Substrate,binary,no_match,0.3055555555555556,1,no_data
ExtraTrees,CHEMBL32442,CDP840,28,cyp3a4_substrate_carbonmangels,Metabolism,CYP3A4 Substrate,binary,no_match,0.3055555555555556,1,no_data
ExtraTrees,CHEMBL32442,CDP840,28,clearance_hepatocyte_az,Excretion,Hepatocyte Clearance,regression,no_match,0.3582089552238806,28,no_data
ExtraTrees,CHEMBL32442,CDP840,28,clearance_microsome_az,Excretion,Microsome Clearance,regression,no_match,0.3582089552238806,13,no_data
ExtraTrees,CHEMBL32442,CDP840,28,half_life_obach,Excretion,Half-Life,regression,no_match,0.3582089552238806,7,no_data
ExtraTrees,CHEMBL32442,CDP840,28,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.2807017543859649,1,no_data
ExtraTrees,CHEMBL32442,CDP840,28,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.27586206896551724,0,no_data
ExtraTrees,CHEMBL32442,CDP840,28,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.30357142857142855,1,no_data
ExtraTrees,CHEMBL32442,CDP840,28,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.41935483870967744,2,no_data
ExtraTrees,CHEMBL32442,CDP840,28,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,no_match,0.3582089552238806,0,no_data
ExtraTrees,CHEMBL32442,CDP840,28,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.296875,-1,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,caco2_wang,Absorption,Caco-2 Permeability,regression,no_match,0.3793103448275862,-5,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,hia_hou,Absorption,HIA (Human Intestinal Absorption),binary,no_match,0.3793103448275862,1,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,pgp_broccatelli,Absorption,P-gp Inhibitor,binary,no_match,0.3235294117647059,0,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,bioavailability_ma,Absorption,Oral Bioavailability (F>20%),binary,no_match,0.3793103448275862,1,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,bbb_martins,Distribution,BBB Penetration,binary,no_match,0.3235294117647059,1,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,ppbr_az,Distribution,Plasma Protein Binding Rate,regression,exact,1.0,89,measured
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,vdss_lombardo,Distribution,Volume of Distribution,regression,no_match,0.3707865168539326,3,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,cyp2c9_veith,Metabolism,CYP2C9 Inhibitor,binary,no_match,0.3333333333333333,0,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,cyp2d6_veith,Metabolism,CYP2D6 Inhibitor,binary,no_match,0.37142857142857144,0,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,cyp3a4_veith,Metabolism,CYP3A4 Inhibitor,binary,no_match,0.37142857142857144,0,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,cyp2c9_substrate_carbonmangels,Metabolism,CYP2C9 Substrate,binary,no_match,0.3793103448275862,0,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,cyp2d6_substrate_carbonmangels,Metabolism,CYP2D6 Substrate,binary,no_match,0.3793103448275862,0,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,cyp3a4_substrate_carbonmangels,Metabolism,CYP3A4 Substrate,binary,no_match,0.3793103448275862,1,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,clearance_hepatocyte_az,Excretion,Hepatocyte Clearance,regression,exact,1.0,5,measured
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,clearance_microsome_az,Excretion,Microsome Clearance,regression,no_match,0.35294117647058826,3,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,half_life_obach,Excretion,Half-Life,regression,no_match,0.3793103448275862,22,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.2222222222222222,0,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.3793103448275862,1,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.3235294117647059,0,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.3235294117647059,2,no_data
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,exact,1.0,2,measured
ExtraTrees,CHEMBL1078178,MOMELOTINIB,29,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.3026315789473684,-4,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,caco2_wang,Absorption,Caco-2 Permeability,regression,no_match,0.22115384615384615,-6,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,hia_hou,Absorption,HIA (Human Intestinal Absorption),binary,no_match,0.18681318681318682,1,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,pgp_broccatelli,Absorption,P-gp Inhibitor,binary,no_match,0.2127659574468085,0,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,bioavailability_ma,Absorption,Oral Bioavailability (F>20%),binary,no_match,0.2127659574468085,1,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,bbb_martins,Distribution,BBB Penetration,binary,no_match,0.25263157894736843,1,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,ppbr_az,Distribution,Plasma Protein Binding Rate,regression,no_match,0.3,83,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,vdss_lombardo,Distribution,Volume of Distribution,regression,analog,0.8333333333333334,1,measured
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,cyp2c9_veith,Metabolism,CYP2C9 Inhibitor,binary,no_match,0.26582278481012656,0,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,cyp2d6_veith,Metabolism,CYP2D6 Inhibitor,binary,no_match,0.26582278481012656,0,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,cyp3a4_veith,Metabolism,CYP3A4 Inhibitor,binary,no_match,0.26582278481012656,0,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,cyp2c9_substrate_carbonmangels,Metabolism,CYP2C9 Substrate,binary,no_match,0.2127659574468085,0,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,cyp2d6_substrate_carbonmangels,Metabolism,CYP2D6 Substrate,binary,no_match,0.2127659574468085,0,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,cyp3a4_substrate_carbonmangels,Metabolism,CYP3A4 Substrate,binary,no_match,0.2127659574468085,1,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,clearance_hepatocyte_az,Excretion,Hepatocyte Clearance,regression,no_match,0.24561403508771928,21,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,clearance_microsome_az,Excretion,Microsome Clearance,regression,no_match,0.21428571428571427,3,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,half_life_obach,Excretion,Half-Life,regression,no_match,0.18681318681318682,1,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,ames,Toxicity,Ames Mutagenicity,binary,no_match,0.22727272727272727,0,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,dili,Toxicity,DILI (Drug-Induced Liver Injury),binary,no_match,0.2127659574468085,0,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,herg,Toxicity,hERG Cardiotoxicity,binary,no_match,0.2336448598130841,1,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,ld50_zhu,Toxicity,Acute Toxicity (LD50),regression,no_match,0.22727272727272727,1,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,lipophilicity_astrazeneca,Properties,Lipophilicity (logD),regression,no_match,0.30303030303030304,1,no_data
ExtraTrees,CHEMBL2103743,TOFACITINIB CITRATE,30,solubility_aqsoldb,Properties,Aqueous Solubility,regression,no_match,0.24285714285714285,0,no_data
