canonical_drug_id,DRUG_NAME,nct_id,ct_drug_name,ct_status,match_type
1936,Savolitinib,NCT05163249,savolitinib,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1936,Savolitinib,NCT02117167,savolitinib,COMPLETED,exact_name_or_synonym
1936,Savolitinib,NCT05009836,savolitinib,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1936,Savolitinib,NCT05261399,savolitinib,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1936,Savolitinib,NCT02897479,savolitinib,UNKNOWN,exact_name_or_synonym
1936,Savolitinib,NCT04923945,savolitinib,COMPLETED,exact_name_or_synonym
1936,Savolitinib,NCT06563999,savolitinib,RECRUITING,exact_name_or_synonym
1936,Savolitinib,NCT03944772,savolitinib,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1936,Savolitinib,NCT05374603,savolitinib,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1936,Savolitinib,NCT05777278,savolitinib,RECRUITING,exact_name_or_synonym
1936,Savolitinib,NCT03778229,savolitinib,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
1936,Savolitinib,NCT03833440,savolitinib,ACTIVE_NOT_RECRUITING,exact_name_or_synonym
