admet_id,candidate_id,disease_id,drug_id,safety_score,verdict,admet_status,hard_fail,hard_fail_reasons,soft_flags,raw_json
admet_ebca523ec4e8d365,cand_ebca523ec4e8d365,RA,CHEMBL4756476,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL4756476"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""NEMTABRUTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.882552820898787"", ""pred_rank"": ""8"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""O=C(c1ccc(Oc2ccccc2)cc1Cl)c1c[nH]c2ncnc(N[C@@H]3CC[C@@H](CO)OC3)c12"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_5a57aed2b3cbb112,cand_5a57aed2b3cbb112,RA,CHEMBL3900554,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL3900554"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""BMS-986142"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.81149632665036"", ""pred_rank"": ""9"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""Cc1c(-c2c(F)cc(C(N)=O)c3[nH]c4c(c23)CC[C@H](C(C)(C)O)C4)cccc1-n1c(=O)c2cccc(F)c2n(C)c1=O"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": ""JAK2"", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_83710e132983d725,cand_83710e132983d725,RA,CHEMBL4297865,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL4297865"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""ABIVERTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.775656889067772"", ""pred_rank"": ""10"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)c(F)c3)nc3[nH]ccc23)c1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": ""JAK1"", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_6580dadca794a42b,cand_6580dadca794a42b,RA,CHEMBL3936761,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL3936761"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""ZANUBRUTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.768033468485684"", ""pred_rank"": ""11"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""C=CC(=O)N1CCC([C@@H]2CCNc3c(C(N)=O)c(-c4ccc(Oc5ccccc5)cc4)nn32)CC1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_cbe6a0c2bdd498cc,cand_cbe6a0c2bdd498cc,RA,CHEMBL221959,10.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL221959"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""TOFACITINIB"", ""flags"": """", ""is_reference_drug"": ""True"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""1"", ""n_caution"": ""0"", ""n_nodata"": ""21"", ""n_pass"": ""1"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.681710450531761"", ""pred_rank"": ""12"", ""reference_kind"": ""approved_small_molecule"", ""safety_score"": ""10.0"", ""smiles"": ""C[C@@H]1CCN(C(=O)CC#N)C[C@@H]1N(C)c1ncnc2[nH]ccc12"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_8a8a5a6b8b113e39,cand_8a8a5a6b8b113e39,RA,CHEMBL3301625,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL3301625"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""SPEBRUTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.523324321515245"", ""pred_rank"": ""13"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""C=CC(=O)Nc1cccc(Nc2nc(Nc3ccc(OCCOC)cc3)ncc2F)c1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_abab6c9bd27f1581,cand_abab6c9bd27f1581,RA,CHEMBL5077961,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL5077961"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""MILREBRUTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.462573854058209"", ""pred_rank"": ""14"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""Nc1nc(-c2cccc(-n3ccc4cc(C5CC5)cc(F)c4c3=O)c2CO)c2cc(C3=CCN(C4COC4)CC3)[nH]c2n1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_8cabbd7806e82a63,cand_8cabbd7806e82a63,RA,CHEMBL4447181,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL4447181"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""LONDAMOCITINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.381652938182148"", ""pred_rank"": ""15"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""COC[C@H](C(=O)Nc1cccc2c(-c3nc(Nc4cccc(S(C)(=O)=O)c4F)ncc3F)c[nH]c12)N1CCN(C)CC1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": ""JAK2"", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_7a76ec80025aa1a8,cand_7a76ec80025aa1a8,RA,CHEMBL2105759,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL2105759"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""BARICITINIB"", ""flags"": """", ""is_reference_drug"": ""True"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.260097215567057"", ""pred_rank"": ""16"", ""reference_kind"": ""approved_small_molecule"", ""safety_score"": ""5.0"", ""smiles"": ""CCS(=O)(=O)N1CC(CC#N)(n2cc(-c3ncnc4[nH]ccc34)cn2)C1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_505b964dde35150c,cand_505b964dde35150c,RA,CHEMBL4066193,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL4066193"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""ATINVICITINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.250288655571843"", ""pred_rank"": ""17"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""COc1cc(Nc2nn([C@H]3COCC[C@@H]3C#N)cc2C(N)=O)cc(F)n1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_67184a3eae0582ba,cand_67184a3eae0582ba,RA,CHEMBL4483575,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL4483575"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""REMIBRUTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.239062861005722"", ""pred_rank"": ""18"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""C=CC(=O)N(C)CCOc1c(N)ncnc1-c1cc(F)cc(NC(=O)c2ccc(C3CC3)cc2F)c1C"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_d3df9519201d3fba,cand_d3df9519201d3fba,RA,CHEMBL1287853,10.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL1287853"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""FEDRATINIB"", ""flags"": """", ""is_reference_drug"": ""True"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""2"", ""n_caution"": ""0"", ""n_nodata"": ""20"", ""n_pass"": ""2"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.214367765708451"", ""pred_rank"": ""19"", ""reference_kind"": ""clinical_anchor"", ""safety_score"": ""10.0"", ""smiles"": ""Cc1cnc(Nc2ccc(OCCN3CCCC3)cc2)nc1Nc1cccc(S(=O)(=O)NC(C)(C)C)c1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_02bf999967ca8fa4,cand_02bf999967ca8fa4,RA,CHEMBL4650323,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL4650323"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""TOLEBRUTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.189003611105096"", ""pred_rank"": ""20"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""C=CC(=O)N1CCC[C@@H](n2c(=O)n(-c3ccc(Oc4ccccc4)cc3)c3c(N)nccc32)C1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_f8e032f8593c5ebd,cand_f8e032f8593c5ebd,RA,CHEMBL3989927,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL3989927"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""IBERDOMIDE"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.145921921420366"", ""pred_rank"": ""21"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""O=C1CC[C@H](N2Cc3c(OCc4ccc(CN5CCOCC5)cc4)cccc3C2=O)C(=O)N1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_19f1f0871e8dfb70,cand_19f1f0871e8dfb70,RA,CHEMBL4209441,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL4209441"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""SOFNOBRUTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.072816967800778"", ""pred_rank"": ""22"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""Cn1cc(Nc2nc(N)nc(-c3cccc(-n4ccc5cc(C6CC6)cc(F)c5c4=O)c3CO)n2)cn1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_d946d5180854e1e2,cand_d946d5180854e1e2,RA,CHEMBL4065122,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL4065122"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""FENEBRUTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-7.021140734118868"", ""pred_rank"": ""23"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""C[C@H]1CN(C2COC2)CCN1c1ccc(Nc2cc(-c3ccnc(N4CCn5c(cc6c5CC(C)(C)C6)C4=O)c3CO)cn(C)c2=O)nc1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_fc53ae032feea575,cand_fc53ae032feea575,RA,CHEMBL495727,10.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL495727"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""AT-9283"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""4"", ""n_caution"": ""0"", ""n_nodata"": ""18"", ""n_pass"": ""4"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-6.902100268973847"", ""pred_rank"": ""24"", ""reference_kind"": """", ""safety_score"": ""10.0"", ""smiles"": ""O=C(Nc1c[nH]nc1-c1nc2ccc(CN3CCOCC3)cc2[nH]1)NC1CC1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_c457582c07f814a2,cand_c457582c07f814a2,RA,CHEMBL4298138,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL4298138"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""REPOTRECTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-6.898721362446087"", ""pred_rank"": ""25"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""C[C@H]1CNC(=O)c2cnn3ccc(nc23)N[C@H](C)c2cc(F)ccc2O1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_df31f2130983df55,cand_df31f2130983df55,RA,CHEMBL3702854,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL3702854"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""RILZABRUTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-6.841057634226779"", ""pred_rank"": ""26"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""CC(C)(/C=C(\\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1)N1CCN(C2COC2)CC1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_6e49173fcc7b8a2d,cand_6e49173fcc7b8a2d,RA,CHEMBL4163691,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL4163691"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""POSELTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-6.833507325716786"", ""pred_rank"": ""27"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccoc23)c1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_ed5619482a8b60e4,cand_ed5619482a8b60e4,RA,CHEMBL3786343,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL3786343"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""OLMUTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-6.780702996178621"", ""pred_rank"": ""28"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""C=CC(=O)Nc1cccc(Oc2nc(Nc3ccc(N4CCN(C)CC4)cc3)nc3ccsc23)c1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_0f26387bebe8c109,cand_0f26387bebe8c109,RA,CHEMBL4114766,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL4114766"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""ATUZABRUTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-6.7705640409386065"", ""pred_rank"": ""29"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""CC(C)(C)/C=C(\\C#N)C(=O)N1CCC[C@@H](n2nc(-c3ccc(Oc4ccccc4)cc3F)c3c(N)ncnc32)C1"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_3234b65b64c21a46,cand_3234b65b64c21a46,RA,CHEMBL603469,5.0,pass_admet_gate,pass_admet_gate,0,,,"{""black_box_warning"": ""0"", ""canonical_drug_id"": ""CHEMBL603469"", ""direct_external_validation_possible"": ""False"", ""drug_name"": ""LESTAURTINIB"", ""flags"": """", ""is_reference_drug"": ""False"", ""is_validation_treatment_drug"": ""False"", ""max_phase"": """", ""model"": ""CatBoost"", ""n_assays_tested"": ""0"", ""n_caution"": ""0"", ""n_nodata"": ""22"", ""n_pass"": ""0"", ""oral"": ""0"", ""parenteral"": ""0"", ""pred_label_regression"": ""-6.740341575150685"", ""pred_rank"": ""30"", ""reference_kind"": """", ""safety_score"": ""5.0"", ""smiles"": ""C[C@]12O[C@H](C[C@]1(O)CO)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)CNC4=O"", ""step7_decision"": ""pass_admet_gate"", ""step7_keep"": ""True"", ""supported_target_axes"": """", ""topical"": ""0"", ""toxicity_flag_count"": ""0""}"
admet_5eb599d44bf9e220,cand_5eb599d44bf9e220,STAD,1808,7.5,PASS,PASS,,,,"{""canonical_drug_id"": ""1808"", ""drug_name"": ""Topotecan"", ""hba"": ""7"", ""hbd"": ""2"", ""logp"": ""1.85"", ""mw"": ""421.45"", ""n_analog"": ""1"", ""n_close_analog"": ""3"", ""n_exact"": ""6"", ""n_total_matches"": ""10"", ""pains_alert"": ""True"", ""pred_ic50_mean"": ""-0.1583007"", ""rank"": ""6"", ""rotatable_bonds"": ""3"", ""safety_score"": ""7.5"", ""smiles"": ""CC[C@@]1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1"", ""stad_4tier"": ""Tier2"", ""stad_4tier_rationale"": ""Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis."", ""target"": ""TOP1"", ""target_pathway"": ""DNA replication"", ""tpsa"": ""104.89"", ""verdict"": ""PASS""}"
admet_15792dbb12c78bb4,cand_15792dbb12c78bb4,STAD,2048,7.25,PASS,PASS,,,,"{""canonical_drug_id"": ""2048"", ""drug_name"": ""Vinorelbine"", ""hba"": ""11"", ""hbd"": ""2"", ""logp"": ""4.75"", ""mw"": ""778.95"", ""n_analog"": ""4"", ""n_close_analog"": ""0"", ""n_exact"": ""6"", ""n_total_matches"": ""10"", ""pains_alert"": ""False"", ""pred_ic50_mean"": ""1.4928697"", ""rank"": ""23"", ""rotatable_bonds"": ""7"", ""safety_score"": ""7.25"", ""smiles"": ""CCC1=C[C@@H]2CN(C1)Cc1c([nH]c3ccccc13)[C@@](C(=O)OC)(c1cc3c(cc1OC)N(C)[C@H]1[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]4(CC)C=CCN5CC[C@]31[C@@H]54)C2"", ""stad_4tier"": ""Tier2"", ""stad_4tier_rationale"": ""Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis."", ""target"": ""Microtubule destabiliser"", ""target_pathway"": ""Mitosis"", ""tpsa"": ""133.87"", ""verdict"": ""PASS""}"
admet_a0b96307ee5dac02,cand_a0b96307ee5dac02,STAD,1004,7.0,PASS,PASS,,,,"{""canonical_drug_id"": ""1004"", ""drug_name"": ""Vinblastine"", ""hba"": ""12"", ""hbd"": ""3"", ""logp"": ""3.99"", ""mw"": ""810.99"", ""n_analog"": ""1"", ""n_close_analog"": ""2"", ""n_exact"": ""9"", ""n_total_matches"": ""12"", ""pains_alert"": ""False"", ""pred_ic50_mean"": ""1.0201981"", ""rank"": ""15"", ""rotatable_bonds"": ""7"", ""safety_score"": ""7.0"", ""smiles"": ""CC[C@]1(O)C[C@@H]2CN(CCc3c([nH]c4ccccc34)[C@@](C(=O)OC)(c3cc4c(cc3OC)N(C)[C@H]3[C@@](O)(C(=O)OC)[C@H](OC(C)=O)[C@]5(CC)C=CCN6CC[C@]43[C@@H]65)C2)C1"", ""stad_4tier"": ""Tier2"", ""stad_4tier_rationale"": ""Gastric-cancer-relevant pathway, trial signal, or indication-expansion hypothesis."", ""target"": ""Microtubule destabiliser"", ""target_pathway"": ""Mitosis"", ""tpsa"": ""154.1"", ""verdict"": ""PASS""}"
