index,part,slide_id,source_file,tcga_case_id,best_cluster,pca_1,pca_2,pca_3,pca_4,pca_5,pca_6,pca_7,pca_8,pca_9,pca_10
0,part00,TCGA-3C-AALJ-01Z-00-DX2.62DFE56B-B84C-40F9-9625-FCB55767B70D,_tmp_merge_shard00/part00/slide_embedding_TCGA-3C-AALJ-01Z-00-DX2.62DFE56B-B84C-40F9-9625-FCB55767B70D_20260430_v1.npy,TCGA-3C-AALJ,C2,10.537342,-12.70859,5.8237934,-8.066791,-1.4014593,-9.550841,0.2767228,2.893036,-5.7441134,-3.653024
1,part00,TCGA-3C-AALK-01Z-00-DX1.4E6EB156-BB19-410F-878F-FC0EA7BD0B53,_tmp_merge_shard00/part00/slide_embedding_TCGA-3C-AALK-01Z-00-DX1.4E6EB156-BB19-410F-878F-FC0EA7BD0B53_20260430_v1.npy,TCGA-3C-AALK,C2,8.302228,3.8773685,11.681808,-6.0238748,6.3548303,-6.1835213,-5.5031314,5.430067,-1.2534986,4.567412
2,part00,TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9,_tmp_merge_shard00/part00/slide_embedding_TCGA-4H-AAAK-01Z-00-DX1.ABF1B042-1970-4E28-8671-43AAD393D2F9_20260430_v1.npy,TCGA-4H-AAAK,C0,-2.942883,-9.721299,5.482168,-7.9650116,-10.425283,-0.654959,11.822056,-9.085107,1.491207,3.1780832
3,part00,TCGA-5L-AAT1-01Z-00-DX1.F3449A5B-2AC4-4ED7-BF44-4C8946CDB47D,_tmp_merge_shard00/part00/slide_embedding_TCGA-5L-AAT1-01Z-00-DX1.F3449A5B-2AC4-4ED7-BF44-4C8946CDB47D_20260430_v1.npy,TCGA-5L-AAT1,C0,1.1492778,3.7231321,11.19524,-2.0831664,-0.10852594,-7.4606905,1.4012054,-5.6067905,6.689371,13.0389
4,part00,TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A,_tmp_merge_shard00/part00/slide_embedding_TCGA-A1-A0SE-01Z-00-DX1.04B09232-C6C4-46EF-AA2C-41D078D0A80A_20260430_v1.npy,TCGA-A1-A0SE,C2,5.028464,10.47238,7.0142846,-0.423922,6.5884824,9.026867,-7.643807,-0.8731355,-5.5095863,7.5282516
5,part00,TCGA-A1-A0SF-01Z-00-DX1.7F252D89-EA78-419F-A969-1B7313D77499,_tmp_merge_shard00/part00/slide_embedding_TCGA-A1-A0SF-01Z-00-DX1.7F252D89-EA78-419F-A969-1B7313D77499_20260430_v1.npy,TCGA-A1-A0SF,C2,10.789478,3.286663,3.8432853,-4.2003245,1.1444956,12.569864,-6.2360725,1.6011897,-5.2691545,9.281115
6,part00,TCGA-A1-A0SK-01Z-00-DX1.A44D70FA-4D96-43F4-9DD7-A61535786297,_tmp_merge_shard00/part00/slide_embedding_TCGA-A1-A0SK-01Z-00-DX1.A44D70FA-4D96-43F4-9DD7-A61535786297_20260430_v1.npy,TCGA-A1-A0SK,C2,4.499502,-4.231731,-10.207338,2.6669087,0.59478766,-1.6949348,-4.0658927,-1.4411372,-1.722713,-3.62689
7,part00,TCGA-A1-A0SM-01Z-00-DX1.AD503DBD-4D93-4476-B467-F091254FDF78,_tmp_merge_shard00/part00/slide_embedding_TCGA-A1-A0SM-01Z-00-DX1.AD503DBD-4D93-4476-B467-F091254FDF78_20260430_v1.npy,TCGA-A1-A0SM,C2,9.420615,2.0574155,3.0264037,-1.9308962,-0.210803,5.0238137,-6.989281,1.603613,-7.487439,5.5875754
8,part00,TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A04Q-01Z-00-DX1.DF7ED6B6-7701-486D-9007-F26B6F0682C4_20260430_v1.npy,TCGA-A2-A04Q,C2,-0.097087435,16.245209,3.126472,-6.7320533,3.645011,5.7422,-19.610811,-2.4344263,-5.6004066,-4.010944
9,part00,TCGA-A2-A04W-01Z-00-DX1.F7E7B945-2ADC-4741-8FCE-ACEA657DB9C7,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A04W-01Z-00-DX1.F7E7B945-2ADC-4741-8FCE-ACEA657DB9C7_20260430_v1.npy,TCGA-A2-A04W,C2,10.0215845,1.9058656,-6.797333,-8.765477,-1.5601035,-5.801489,6.609803,-2.787623,0.079085566,-1.4274927
10,part00,TCGA-A2-A04Y-01Z-00-DX1.4DC97AD6-4806-4A3A-A998-FD36F93590A4,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A04Y-01Z-00-DX1.4DC97AD6-4806-4A3A-A998-FD36F93590A4_20260430_v1.npy,TCGA-A2-A04Y,C2,10.220581,7.7288575,2.0102444,-9.4095745,2.888061,17.831259,-5.624534,4.3201714,3.2442849,-4.9170365
11,part00,TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0CK-01Z-00-DX1.C3226BD1-11B0-4034-946A-BAB42958CE85_20260430_v1.npy,TCGA-A2-A0CK,C2,6.9470735,5.582095,14.102443,-4.9939,2.0467222,-3.687211,3.8005562,0.07219232,1.1321539,4.474274
12,part00,TCGA-A2-A0CL-01Z-00-DX1.5342E971-DCD2-42C4-B4FF-E6942A95829E,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0CL-01Z-00-DX1.5342E971-DCD2-42C4-B4FF-E6942A95829E_20260430_v1.npy,TCGA-A2-A0CL,C2,3.9357216,12.401903,3.9568684,-9.832701,4.9431252,9.18375,-16.338882,-0.13835096,-7.0224633,-1.2979279
13,part00,TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0CO-01Z-00-DX1.B191DADE-7DEA-4575-AED7-1C52BE15B8D5_20260430_v1.npy,TCGA-A2-A0CO,C2,3.74903,8.079875,1.3903918,-5.1520114,9.441219,5.472595,0.91338086,-3.3691206,-4.682279,7.684626
14,part00,TCGA-A2-A0CR-01Z-00-DX1.F7D36CA5-A4C6-443A-AEED-5B23CD924FA3,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0CR-01Z-00-DX1.F7D36CA5-A4C6-443A-AEED-5B23CD924FA3_20260430_v1.npy,TCGA-A2-A0CR,C0,-4.162248,16.035376,24.488356,-3.1073298,9.355567,-7.630648,-4.384518,-10.808714,-3.984179,-8.569282
15,part00,TCGA-A2-A0D0-01Z-00-DX1.4FF6B8E5-703B-400F-920A-104F56E0F874,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0D0-01Z-00-DX1.4FF6B8E5-703B-400F-920A-104F56E0F874_20260430_v1.npy,TCGA-A2-A0D0,C2,-1.2151598,7.315251,-16.218447,-0.5561111,-0.21067798,-6.1102333,-1.3858411,1.6935487,-0.23255792,-2.9818928
16,part00,TCGA-A2-A0EM-01Z-00-DX1.305CF011-7451-4880-9A5D-AB4432CF53A5,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0EM-01Z-00-DX1.305CF011-7451-4880-9A5D-AB4432CF53A5_20260430_v1.npy,TCGA-A2-A0EM,C2,2.5598717,3.8145978,-1.813683,-7.183829,-6.062781,-1.7326193,-7.309451,1.8678948,-3.1722815,8.28829
17,part00,TCGA-A2-A0EN-01Z-00-DX1.F43A5D17-9267-4963-993A-93AC91BDC031,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0EN-01Z-00-DX1.F43A5D17-9267-4963-993A-93AC91BDC031_20260430_v1.npy,TCGA-A2-A0EN,C0,-6.940044,6.8177433,-0.41046005,-1.5935932,0.052198153,1.2326661,-0.7991632,1.1226143,-5.5511427,3.2762136
18,part00,TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0EY-01Z-00-DX1.2F2428B3-0767-48E0-AC22-443C244CBD16_20260430_v1.npy,TCGA-A2-A0EY,C2,-1.7551957,12.99946,-9.913362,2.0023265,6.83489,-5.885851,0.64105755,-1.2465581,-1.3174664,-3.9850314
19,part00,TCGA-A2-A0SX-01Z-00-DX1.219A994C-8974-4458-98FA-FB1F14868E04,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0SX-01Z-00-DX1.219A994C-8974-4458-98FA-FB1F14868E04_20260430_v1.npy,TCGA-A2-A0SX,C0,-1.3005898,11.538238,3.2485566,-0.014194915,0.08056153,-8.33093,-7.440492,0.6892412,-12.057456,6.3116827
20,part00,TCGA-A2-A0T4-01Z-00-DX1.AC61ED08-2E42-4D4A-BB81-746D3FEBB653,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0T4-01Z-00-DX1.AC61ED08-2E42-4D4A-BB81-746D3FEBB653_20260430_v1.npy,TCGA-A2-A0T4,C0,-2.122139,6.524909,-5.9147544,0.9197571,9.570955,0.70071584,8.621904,-3.3774939,-4.780139,2.468835
21,part00,TCGA-A2-A0YF-01Z-00-DX1.6166E995-0669-43D6-B9C7-FE39BCE529CF,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0YF-01Z-00-DX1.6166E995-0669-43D6-B9C7-FE39BCE529CF_20260430_v1.npy,TCGA-A2-A0YF,C0,-7.158506,7.9264355,-16.885141,6.435339,5.0467834,4.497595,-0.48361123,-4.4847727,-4.738533,0.8789853
22,part00,TCGA-A2-A0YG-01Z-00-DX1.89A39319-F880-47DE-B311-DA1F6A64B6F3,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0YG-01Z-00-DX1.89A39319-F880-47DE-B311-DA1F6A64B6F3_20260430_v1.npy,TCGA-A2-A0YG,C2,6.461524,-1.5913217,1.1566987,-9.113309,2.4451327,7.875339,-5.041272,5.6772246,-5.1724777,-11.766683
23,part00,TCGA-A2-A0YH-01Z-00-DX1.FBA5E711-8275-45B3-BC20-5A786EE23548,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0YH-01Z-00-DX1.FBA5E711-8275-45B3-BC20-5A786EE23548_20260430_v1.npy,TCGA-A2-A0YH,C2,8.949734,-3.167029,-2.7780764,-12.233241,-1.5322751,10.199824,-6.9220147,5.139122,-2.818374,-6.5074434
24,part00,TCGA-A2-A0YK-01Z-00-DX1.FB23FC30-B3B2-452A-A6B0-94129B333207,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A0YK-01Z-00-DX1.FB23FC30-B3B2-452A-A6B0-94129B333207_20260430_v1.npy,TCGA-A2-A0YK,C2,1.5635626,20.411837,12.499635,-1.5704918,11.485093,-0.7275207,-13.344933,-3.2064707,-10.3718815,-5.469202
25,part00,TCGA-A2-A1FX-01Z-00-DX1.35B93F3A-9959-4D72-A702-08B27563D24F,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A1FX-01Z-00-DX1.35B93F3A-9959-4D72-A702-08B27563D24F_20260430_v1.npy,TCGA-A2-A1FX,C0,-11.2648735,-7.7604823,1.0358089,-1.5637062,-11.0111,-2.0762506,7.7208443,-4.6663284,-0.29291564,5.553255
26,part00,TCGA-A2-A25A-01Z-00-DX1.6D311E39-9F96-4775-B9DA-8D034D1AD1DC,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A25A-01Z-00-DX1.6D311E39-9F96-4775-B9DA-8D034D1AD1DC_20260430_v1.npy,TCGA-A2-A25A,C2,2.2415285,-1.2122126,4.2456007,-12.42516,1.1257769,6.215792,4.5215616,8.221565,2.208559,-1.4885148
27,part00,TCGA-A2-A3XT-01Z-00-DX1.336D6C78-576A-481B-8C83-F3A0FC4B182C,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A3XT-01Z-00-DX1.336D6C78-576A-481B-8C83-F3A0FC4B182C_20260430_v1.npy,TCGA-A2-A3XT,C2,14.993101,-3.3306775,-2.140814,-13.799017,-11.649231,-9.614358,-8.650733,4.9143047,0.7937722,-11.02062
28,part00,TCGA-A2-A3XV-01Z-00-DX1.4B58B7CD-B3F6-4C31-863F-924D291EF17C,_tmp_merge_shard00/part00/slide_embedding_TCGA-A2-A3XV-01Z-00-DX1.4B58B7CD-B3F6-4C31-863F-924D291EF17C_20260430_v1.npy,TCGA-A2-A3XV,C2,1.1849036,-7.6209173,-13.911383,-2.1321046,0.09087714,-2.821994,0.5188016,2.1818082,4.544837,-10.445775
